id,hhb,hbo2,ca,na
18357,7.734292507,3.86226058,8.56221962,2.8164711
18358,7.23493433,3.847270489,8.723675728,2.733969927
18359,8.414409637,4.137979031,9.214317322,2.932736635
18360,7.695600986,4.020807266,8.803702354,2.853596449
18361,7.895545483,3.943698645,8.749066353,2.829170227
18362,7.94755125,3.992813349,8.889400482,2.914961815
18363,7.911875248,4.018486977,8.768325806,2.903866053
18364,7.658076763,3.867851496,8.670507431,2.798156023
18365,7.779884338,4.078939438,8.864830017,2.843472481
18366,7.921899319,3.986840487,8.856309891,3.027608633
18367,7.766418457,4.161554337,8.839250565,2.902017355
18368,7.913368225,3.921514273,8.855531693,2.790706873
18369,8.011293411,4.073894024,8.921377182,2.891173124
18370,8.246538162,4.131605148,9.152427673,2.930208921
18371,7.963846684,4.019194126,8.755212784,2.803237438
18372,7.77956152,3.966451883,8.819773674,2.880144596
18373,7.978158951,4.022638321,8.939640045,3.033644915
18374,7.978935719,4.031629086,8.878002167,2.824607134
18375,7.964421272,3.963190794,8.720663071,2.806758165
18376,7.589289665,3.968981028,8.518585205,2.778026581
18377,7.615987301,3.947665215,8.795708656,2.67345643
18378,7.839450836,4.087068558,9.155405998,2.879558325
18379,8.002324104,4.001342773,8.908002853,2.925471067
18380,7.94325161,4.150030136,9.084042549,2.842254162
18381,8.026194572,3.906626225,8.753883362,2.961514235
18382,7.872656345,3.982275248,9.035317421,2.966305017
18383,8.133153915,4.00988245,9.601872444,3.111317635
18384,7.825277328,3.870704412,9.242879868,2.853347063
18385,7.890353203,3.98100996,8.908729553,2.896616697
18386,8.890633583,4.149468899,8.883508682,2.954437017
18387,7.923105717,3.912226439,8.740916252,2.920254946
18388,8.081812859,4.126057148,9.115611076,2.878744841
18389,8.058882713,4.104363918,9.256575584,2.856024265
18390,8.129463196,4.21934557,9.313035011,3.020687342
18391,8.18320179,3.986025095,8.977220535,2.957267523
18392,8.243080139,4.012526035,9.0235672,2.984460115
18393,7.963854313,4.1214118,9.01879406,2.98445797
18394,8.026837349,3.926836252,9.402523994,2.964910269
18395,7.938891888,3.996530294,8.888688087,3.013950586
18396,7.950409412,4.118780613,8.982233047,2.957197189
18397,7.831654072,4.094661713,8.915271759,2.797068596
18398,7.856501102,3.881605625,8.851298332,2.753852367
18399,8.079469681,4.044367313,8.904230118,2.866596699
18400,7.973649502,3.906331301,8.881867409,2.862644196
18401,8.071106911,4.129045963,9.097779274,2.930283308
18402,7.681952953,3.806382895,9.027879715,2.796233892
18403,7.813907146,4.004778385,8.866612434,2.774330139
18404,7.791414738,3.870214701,8.606864929,2.896677732
18405,7.983380795,4.026647091,9.07201004,2.987112761
18406,8.02282238,4.066146851,8.967559814,2.847727299
18407,7.974526882,3.943015337,8.799541473,2.87858367
18408,7.773600101,3.954643488,8.957564354,2.936256647
18409,8.069616318,3.958228827,8.952959061,2.93495822
18410,8.094690323,3.976209879,9.053684235,2.934829473
18411,7.449672699,3.873193264,8.696789742,2.800339937
18412,7.777513981,3.908002853,8.937919617,2.838938475
18413,7.824563503,3.948657274,8.680364609,2.779275656
18414,7.892529011,4.116634369,8.994940758,2.93864584
18415,7.417615891,3.946073532,9.033149719,2.782332897
18416,7.576667309,3.958701372,8.481476784,2.777915001
18417,8.395942688,4.133004665,9.172109604,2.922071218
18418,7.701595306,3.844699621,8.669428825,2.791616678
18419,8.355615616,4.119860172,9.146863937,2.920353651
18420,7.890883446,4.072822094,9.036906242,2.897243261
18421,8.26250267,4.051746845,9.084365845,3.025278091
18422,7.615335464,3.850385904,8.960067749,2.778517962
18423,7.999043465,3.996381044,9.086305618,2.998949289
18424,7.871209621,3.834830761,8.761447906,2.814344168
18425,7.970140934,4.134130478,9.15642643,2.959328413
18426,8.10297966,4.019854546,9.17117691,2.887577772
18427,8.13285923,3.990971565,9.117531776,2.825632572
18428,7.700091839,3.949948072,9.152849197,2.882625341
18429,7.898957729,3.892570734,8.825221062,2.89037466
18430,7.829400539,3.875729561,8.6608181,2.9083426
18431,8.139406204,4.012525082,8.755242348,2.805042744
18432,7.839454174,4.056255817,8.912052155,2.964104891
18433,7.551664829,3.919101,8.99924469,2.752569675
18434,7.868834972,3.997888803,8.855945587,3.009724379
18435,7.592817783,3.840072393,8.444965363,2.782730818
18436,7.413887978,3.810526848,9.162204742,2.813665628
18437,7.476256847,3.822808981,8.297370911,2.748320341
18438,7.672456264,3.90726018,8.628247261,2.732075691
18439,7.922992229,4.004829407,8.924294472,2.878426552
18440,7.968696117,3.96060586,8.964138031,2.854782343
18441,7.964481831,3.939299107,8.797931671,2.948092222
18442,7.728653431,3.992005587,8.730901718,2.892737389
18443,7.897618771,3.940316439,9.010958672,2.822261095
18444,7.642013073,3.995063543,8.66579628,2.72875762
18445,7.83591032,3.974935293,8.953142166,2.960829496
18446,8.071109772,3.99862504,8.886269569,2.925137043
18447,7.908617496,3.922526598,8.673602104,2.789400339
18448,7.852924347,4.103782177,8.977708817,2.842550993
18449,8.18076992,4.108112812,9.062915802,2.930997133
18450,7.805705547,3.898074627,8.62578392,2.890381575
18451,8.261659622,4.078071117,9.136249542,2.962118387
18452,7.987464905,4.036114693,8.961286545,3.018622637
18453,8.016039848,3.876251459,8.74473381,2.900519133
18454,7.791721821,3.938117743,9.060346603,2.964685678
18455,7.921779633,4.00902462,9.185572624,2.965807199
18456,7.819118977,3.947010756,8.786770821,2.763697624
18457,7.582661152,3.996064186,8.847639084,2.721312284
18458,7.857233047,3.971578836,8.827605247,3.018137455
18459,7.702716351,3.853453875,8.688711166,2.797610044
18460,8.127508163,3.994081497,8.970294952,2.889806986
18461,8.227425575,3.940503836,9.08921051,2.89492774
18462,7.751110554,3.906744003,8.612438202,2.827191114
18463,8.158073425,3.92746377,8.862316132,2.806548834
18464,8.065547943,3.990081072,8.882043839,2.926250219
18465,8.11694622,4.144572258,9.356424332,3.016925573
18466,8.04662323,4.015956402,8.954331398,2.946867943
18467,7.440907001,3.962193251,8.963305473,2.792554617
18468,8.018342018,3.902367353,8.741526604,2.960264921
18469,7.484035969,3.804059505,8.507932663,2.733250856
18470,7.835837364,3.912270784,8.705588341,2.790349722
18471,8.367775917,4.187844276,9.111577988,2.894327879
18472,7.737239361,4.006838799,8.971117973,2.835499525
18473,8.060865402,4.027815819,8.784431458,2.84528327
18474,8.044985771,3.939928293,9.303642273,2.946875811
18475,8.098155975,3.998284817,9.319797516,2.889268637
18476,7.954986572,4.007335663,8.758031845,2.888752699
18477,7.932467937,4.078456879,9.146490097,2.910986662
18478,8.395097733,4.102974892,9.166499138,3.02727437
18479,8.148133278,3.918094635,9.063793182,2.857080698
18480,7.829106331,3.951209784,8.963851929,2.940490246
18481,8.788866043,4.151274681,9.281866074,3.002947569
18482,8.000494957,3.971616507,9.270181656,2.883267164
18483,7.891463757,4.12066555,8.929810524,2.913411856
18484,8.007746696,4.06237793,8.936602592,3.047314882
18485,8.165276527,3.950336218,8.954859734,2.931591749
18486,7.609050274,3.949671507,8.788566589,2.673219681
18487,7.822063923,4.053494453,9.134350777,2.891443968
18488,7.844565868,3.948127031,8.802501678,2.895667315
18489,7.727515697,3.940333605,8.572994232,2.852095842
18490,8.453235626,4.162412167,9.073287964,2.932888985
18491,7.930774212,3.936377764,8.701452255,2.795888424
18492,8.053024292,4.104699135,9.047058105,2.926365376
18493,7.700348854,3.909232378,8.539938927,2.801230669
18494,7.944195747,4.007769585,8.763884544,2.748725176
18495,8.411659241,3.858899355,8.750180244,2.863655806
18496,7.769525051,3.981806993,8.901567459,2.905121565
18497,7.421742916,3.921666861,9.214379311,2.788139105
18498,7.997431755,4.034764767,8.928289413,2.881597281
18499,8.113689423,3.979170561,8.992499352,2.958326578
18500,8.044992447,4.120975494,9.053444862,3.031805277
18501,7.545946121,3.943011999,8.761957169,2.856927633
18502,7.922357082,3.920682192,8.865062714,2.76167655
18503,8.022431374,4.152331352,8.949572563,2.93028307
18504,8.324207306,4.096650124,9.188668251,2.97000289
18505,8.719573975,4.291072845,9.099580765,2.968158484
18506,7.956859112,4.006656647,8.768213272,2.728427649
18507,7.623095036,3.952691555,8.794417381,2.677908182
18508,8.185194969,3.938057661,9.02322197,2.895232916
18509,7.964116573,3.995513201,8.697018623,2.730201244
18510,7.712386608,3.956966639,8.70267868,2.891378641
18511,7.808668137,3.885825872,8.635130882,2.783694506
18512,8.124511719,4.023076057,9.030702591,2.914425611
18513,7.951864719,3.945814848,8.727885246,2.801595449
18514,7.865269184,4.106981754,8.622906685,2.786116123
18515,7.919663906,4.08960104,9.055695534,2.985413313
18516,7.764157772,3.904657125,8.619335175,2.832001209
18517,7.657380581,4.05934906,8.98622036,2.794950724
18518,7.8992486,4.041413307,8.735789299,2.761558533
18519,7.631151676,3.979416609,8.907820702,2.848169327
18520,7.857256413,3.97682786,8.847214699,3.003212214
18521,8.290304184,4.091088772,9.052895546,2.888864279
18522,8.017543793,4.060002327,9.051775932,3.039015532
18523,7.837211609,3.961621761,9.010807037,2.957539797
18524,8.300550461,4.058338165,8.299356461,2.875524759
18525,7.714697361,3.960615873,8.817050934,2.83150053
18526,8.459827423,4.151488781,9.290289879,2.964464426
18527,8.048391342,3.98443675,9.113882065,2.864524841
18528,7.358263493,3.829972029,8.454251289,2.68727231
18529,7.912567616,4.091677189,9.066526413,2.904439926
18530,7.538801193,3.997666597,8.718734741,2.816453218
18531,7.581830978,3.831515551,8.413267136,2.773904085
18532,7.917900085,4.104719162,8.87494278,2.897017956
18533,7.355499744,3.890324831,8.711874008,2.755988836
18534,7.978014946,4.039843082,9.010408401,3.027382374
18535,8.092576027,4.027686596,8.83780098,2.83142972
18536,8.174342155,3.981411219,8.925840378,2.973000765
18537,7.96841383,4.042943001,8.750537872,2.79184556
18538,7.675423622,3.84786582,8.661090851,2.793812037
18539,8.167559624,4.0538311,8.971626282,3.006963015
18540,7.831526756,4.065662384,9.016831398,2.942584753
18541,7.911094666,3.942965508,8.759937286,2.867065191
18542,7.882399559,4.07115984,9.071266174,2.934942961
18543,7.787384987,3.955736876,8.797714233,2.881396294
18544,8.388106346,3.982416153,8.7640028,2.741430759
18545,8.926199913,4.275254726,8.255245209,3.078913689
18546,8.068319321,3.992264986,8.885635376,2.932534933
18547,7.949582577,3.927025557,8.932295799,2.884062767
18548,8.061537743,3.998850346,8.809761047,2.836080313
18549,8.217273712,3.987550735,9.067267418,2.985033274
18550,7.903449535,3.901405096,8.754368782,2.917639017
18551,8.224658012,4.05585146,9.058694839,2.990453959
18552,8.03631115,3.645786047,8.245800018,2.672600031
18553,7.789997578,3.950288534,8.958821297,2.931659937
18554,7.619600296,3.984268427,8.893090248,2.870755911
18555,8.138454437,4.057656765,8.905238152,2.837554216
18556,7.598865509,4.020607948,8.86484623,2.847831011
18557,8.003743172,4.020882607,8.967577934,2.82960391
18558,7.946844578,3.93170619,9.172142029,2.859112501
18559,7.8544631,3.873903513,9.023738861,2.717023134
18560,7.909154892,3.921316385,8.675242424,2.788272619
18561,7.846340656,3.932893038,8.761639595,2.977190495
18562,7.992528439,3.930060625,8.814155579,2.937277794
18563,7.936326981,3.956911802,9.074588776,2.84905529
18564,7.953748226,4.006042004,8.66853714,2.729713678
18565,8.025012016,3.993769407,9.085517883,2.840176105
18566,7.663451672,4.033627987,8.965133667,2.837337255
18567,7.60995245,3.73798418,9.293634415,2.827676058
18568,8.240921974,4.076489925,9.122208595,2.971546888
18569,7.790256023,3.922301531,8.703577042,2.775558949
18570,8.253486633,4.165967941,9.074287415,2.868681669
18571,7.915500164,4.020968437,9.056005478,2.819437742
18572,7.706050396,3.877710342,8.527218819,2.854715109
18573,7.812634945,4.009544849,8.869628906,2.774322748
18574,8.126397133,4.006622314,8.952758789,2.940209627
18575,7.842125416,4.074674129,8.914070129,2.857013702
18576,8.190599442,4.050556183,9.448069572,2.880694866
18577,7.714686394,3.90280509,8.563557625,2.844275236
18578,8.1210289,3.997167826,8.87597847,2.838725328
18579,7.85311985,3.866689444,8.672356606,2.866507769
18580,7.937806606,4.070320129,8.885946274,2.847831249
18581,7.980669498,3.881533861,8.701227188,2.946744204
18582,7.867262363,3.97466135,9.030437469,2.964103222
18583,7.751830578,3.841162682,8.566430092,2.742507458
18584,7.995120525,4.118104935,9.323007584,2.903553724
18585,8.039140701,3.955737114,8.947956085,2.802153587
18586,7.891030788,3.979347944,8.78862381,2.792024851
18587,7.873588562,4.177898407,9.060724258,2.864362001
18588,8.012300491,3.959488153,8.851564407,2.965818644
18589,8.084449768,4.069230556,9.189517975,2.866727114
18590,7.839458942,3.973213911,8.858674049,2.801845312
18591,7.684080124,4.004044056,9.034843445,2.901185751
18592,7.904287815,3.941470861,8.747544289,2.828557253
18593,7.613389969,3.889298201,8.555473328,2.760154486
18594,8.06298542,3.919793367,8.836606979,2.927707434
18595,7.975879192,3.935421944,8.876354218,2.891150475
18596,8.007804871,3.961811543,8.85840416,2.835572243
18597,8.621088982,4.352376461,8.643815041,3.032967567
18598,8.192829132,3.98935771,8.959964752,2.930076361
18599,7.797601223,3.995835543,8.846120834,2.764626265
18600,7.945723057,3.969413996,8.679030418,2.745159388
18601,8.396253586,4.135696411,8.743982315,2.878436327
18602,7.802056789,3.887671232,8.671092033,2.789367199
18603,7.993758678,3.889822245,8.715262413,2.952225208
18604,7.61486721,3.907125235,8.723620415,2.8151474
18605,8.159060478,4.15854311,8.982800484,2.886446238
18606,7.808568001,4.108909607,8.99925518,2.811650991
18607,8.073080063,3.994138241,8.88875103,2.934282541
18608,8.423295975,4.154027462,9.240781784,2.945242643
18609,8.059220314,4.067072392,8.979286194,3.061407804
18610,7.932644844,3.907538652,9.128487587,2.83834672
18611,7.962968349,4.050539017,9.049058914,2.931974649
18612,7.983969688,4.04301548,8.982593536,2.967130423
18613,7.926085472,3.950529814,9.024421692,2.903917551
18614,7.415440083,3.890542746,9.179292679,2.843295336
18615,9.274766922,4.310522079,8.471141815,3.294593096
18616,8.210896492,4.06297493,9.028766632,2.960334063
18617,7.742608547,3.958741426,9.024294853,2.927158117
18618,8.247665405,4.06662035,9.024282455,2.893950701
18619,7.48990345,3.864033937,9.159789085,2.830145836
18620,7.615498543,3.947867155,8.791379929,2.673658848
18621,7.745612621,4.062505722,8.973508835,2.874046087
18622,8.121311188,3.960276842,8.887355804,2.955890894
18623,7.940433025,4.093172073,9.045318604,3.001296759
18624,7.836849689,4.018554688,8.896054268,2.781677961
18625,8.08621788,4.043439388,9.067073822,2.914844036
18626,7.887574196,3.986658812,8.755470276,2.777336597
18627,8.239797592,3.990009785,8.841005325,2.841580153
18628,7.770691395,3.995154858,8.813054085,2.884192705
18629,7.415976524,3.873701572,8.499583244,2.77242589
18630,7.934718609,3.935893774,8.704978943,2.795618296
18631,8.308105469,4.273536205,9.106852531,2.91544342
18632,8.383459091,4.113654137,8.95320034,2.82598114
18633,8.139130592,3.943600416,8.927488327,2.90890789
18634,7.933177471,4.030322075,9.236721992,2.884954691
18635,8.027322769,3.905454397,8.791311264,2.76578927
18636,7.886500835,3.952661753,8.75041008,2.927250624
18637,7.838403225,3.897703409,8.712513924,2.892973185
18638,8.133972168,4.220522881,9.277879715,3.020238638
18639,8.118897438,4.067262173,9.406673431,2.918284893
18640,7.991700649,3.92782712,8.796534538,2.921108961
18641,7.954532623,3.938787222,8.813714981,2.832184553
18642,7.772130489,3.88812232,8.663103104,2.870957136
18643,7.952936649,4.014813423,8.966888428,3.028826475
18644,7.863537312,3.956359625,9.084571838,2.97652483
18645,8.626483917,3.883306026,8.869598389,2.942919493
18646,7.492607594,4.013016701,8.971839905,2.794233084
18647,7.886104107,3.970481634,9.05756855,2.84811902
18648,8.266602516,4.072314262,9.040558815,2.969725609
18649,7.918048382,3.927668333,8.684779167,2.792477369
18650,8.236457825,3.982019901,9.038205147,2.90931654
18651,7.758923054,3.982017756,8.615353584,2.780001402
18652,8.873708725,4.370986462,9.017843246,2.997070074
18653,7.996883869,4.024451256,8.952514648,3.007073641
18654,7.930525303,3.932698727,8.700435638,2.794545412
18655,7.448135853,3.600750208,8.456054688,2.720775127
18656,7.989094257,3.906863451,8.988066673,2.840709925
18657,7.580617905,3.928391218,9.163879395,2.829884052
18658,7.753212452,4.137197495,9.058011055,2.848055124
18659,8.083976746,3.912142515,8.820620537,2.926445723
18660,7.797303677,4.056123734,8.835718155,2.899880886
18661,7.625095844,3.99792695,8.747502327,2.840215683
18662,7.917553902,3.962231874,8.803560257,2.810190916
18663,8.272597313,4.008568287,9.050225258,2.858330488
18664,7.808401585,4.048659801,9.143405914,2.871419191
18665,8.176531792,4.066661835,9.006972313,2.867703438
18666,7.838727474,4.051150322,8.925788879,2.841109753
18667,8.005438805,4.046018124,9.006968498,2.836225271
18668,8.241580009,4.051081181,8.995736122,2.955895185
18669,7.572663784,4.039458752,9.540365219,2.837623358
18670,7.865766048,4.008421898,8.931097031,2.900348425
18671,8.127938271,3.992100239,9.124160767,2.913342714
18672,8.297260284,4.019613743,8.49271965,3.069616556
18673,7.540296078,3.871073961,9.292882919,2.840512991
18674,8.069560051,3.976603746,8.888082504,2.884714365
18675,7.616677284,4.069108486,8.987321854,2.822577715
18676,8.082211494,3.984496832,9.181203842,2.836615324
18677,8.185456276,4.057587147,9.112430573,2.951643705
18678,7.882279396,4.217586994,8.953022003,2.941502094
18679,8.140731812,3.913771391,9.014703751,2.884785891
18680,7.868839741,3.959645033,9.117229462,2.985119581
18681,7.89659214,3.873304605,8.988146782,2.766658068
18682,8.014108658,4.018237114,9.209155083,2.987823725
18683,7.898816586,4.038737297,8.922935486,2.768454552
18684,7.963175774,3.927172661,8.815834045,2.917493105
18685,7.932229042,4.106070995,8.949398994,2.79071188
18686,8.044240952,4.103390217,9.36762619,2.912009239
18687,7.588636875,3.923384428,8.674766541,2.706352472
18688,7.729825497,3.915641069,8.577227592,2.853401661
18689,8.047721863,4.140954971,9.193250656,2.941139936
18690,7.523040295,3.860789776,9.328100204,2.852958918
18691,7.83836031,3.86085248,8.89438343,2.733179331
18692,7.776526451,3.947103262,8.961155891,2.911476851
18693,8.132744789,3.989771605,8.963027954,2.901073217
18694,7.983484745,4.081821918,9.106678963,2.850425959
18695,7.977679729,3.90636611,8.850601196,2.854389429
18696,7.953651428,4.023092747,8.72205162,2.785673857
18697,8.109324455,3.910436869,9.700000763,3.122938633
18698,8.031105995,3.909594774,8.758588791,2.963768482
18699,7.542674541,3.980201483,8.929929733,2.783979177
18700,7.837845802,4.079958439,9.120776176,2.916898966
18701,7.943512917,3.938770056,8.714363098,2.79888916
18702,7.777927399,3.947401285,9.086230278,2.951677561
18703,7.978813648,3.91155386,9.120810509,2.820263386
18704,7.619039059,3.904439211,9.162556648,2.826702356
18705,8.074853897,3.978231907,9.108281136,2.877702475
18706,7.984065533,4.020882607,8.926561356,2.855346441
18707,7.250376225,3.815426111,8.290764809,2.598263025
18708,8.08877182,4.138826847,8.940494537,2.822650433
18709,8.120960236,4.038547516,8.921356201,2.838563681
18710,8.012794495,4.080987453,8.941729546,2.790417433
18711,7.695759296,3.99413681,8.922105789,2.801590443
18712,7.996319294,3.971590042,9.433948517,3.049291849
18713,7.62817049,3.912465334,8.641162872,2.716478109
18714,8.011449814,3.986049891,8.825860023,2.821439743
18715,7.791651249,3.859185696,8.796522141,2.690492392
18716,7.758979321,4.088263035,8.985543251,2.828901529
18717,8.029376984,4.118229389,8.844281197,2.840786695
18718,8.026112556,4.220837116,9.007405281,2.848925352
18719,8.201677322,4.053604603,9.076843262,2.942222357
18720,7.937094212,4.014159679,8.706493378,2.780980825
18721,7.757731915,3.971603155,8.80680275,2.859624624
18722,7.866201878,3.955972433,8.794071198,2.992404222
18723,7.893435955,3.98519063,8.998430252,2.938464403
18724,8.095011711,3.93337965,8.882135391,2.923773527
18725,7.843624592,3.872879744,8.765538216,2.863001108
18726,8.035578728,4.057608604,9.309009552,2.982557774
18727,7.82736969,3.957026958,9.068843842,2.952137709
18728,8.158185005,4.02783823,9.113241196,2.910410643
18729,7.604617119,3.946580648,8.78128624,2.670076609
18730,7.956999302,3.883128405,8.90144062,2.817699194
18731,7.73580122,3.917356253,9.009836197,2.839981079
18732,7.922454357,4.032382011,8.89836216,2.89737606
18733,7.671800613,4.008563995,8.933607101,2.868249655
18734,8.090406418,4.080929279,9.382847786,2.915319681
18735,8.296504974,4.066061497,9.14522171,2.945464373
18736,7.86509943,4.06035471,8.898488998,2.92151618
18737,8.131973267,3.983148575,8.997829437,2.97464633
18738,7.902095318,4.201276302,9.086644173,2.869451284
18739,7.930401802,3.915267706,8.806607246,2.827579975
18740,7.742872238,3.882633448,9.013566971,2.939649343
18741,8.078007698,3.998742342,8.849377632,2.844297171
18742,8.318153381,3.983218431,8.918553352,2.840854883
18743,8.177807808,4.028109074,8.807538033,2.86610961
18744,8.179946899,3.965208769,8.902925491,2.966883421
18745,8.122858047,4.018511295,9.128751755,2.924388647
18746,7.837764263,3.93857646,8.81178093,3.005227804
18747,7.655790806,3.965336084,8.675525665,2.761642456
18748,7.934131145,3.966775656,8.838291168,3.003710508
18749,7.656712532,3.971816778,8.872995377,2.809595346
18750,7.865557671,4.007835865,8.945435524,2.914735794
18751,8.025321007,3.959475994,9.114707947,2.847876549
18752,7.924762249,3.945476294,8.81167984,3.001194715
18753,7.953125477,3.920103788,8.834104538,2.775587797
18754,7.922130108,4.083150864,9.219209671,2.91399765
18755,7.956523418,4.028067589,8.809577942,2.823244095
18756,7.883147717,4.209908485,8.940473557,2.936681509
18757,7.698345184,3.945931911,8.790145874,2.825104475
18758,7.77306509,3.988848448,8.820233345,2.768419743
18759,8.267987251,3.908966303,8.708542824,2.819275618
18760,7.769859791,3.958158255,8.608355522,2.865877867
18761,7.853220463,4.116556644,9.014125824,2.820739031
18762,7.830456257,4.056987762,8.968351364,2.848346233
18763,7.797621727,3.994251728,8.91733551,2.89563632
18764,7.725762844,3.868658304,8.782043457,2.796592474
18765,7.927835941,3.887769938,8.758069038,2.886977673
18766,7.812348843,3.885987043,8.632408142,2.907003641
18767,7.925830364,3.919815302,8.864549637,2.852244616
18768,8.105258942,4.073141575,9.167234421,2.917973757
18769,7.753559589,3.947518349,8.80339241,2.859198332
18770,7.854040146,3.906221867,8.670423508,2.920326948
18771,8.026140213,3.946379423,8.910961151,2.796382904
18772,7.951453686,4.074872971,8.876373291,2.792355537
18773,7.916359901,4.000154018,8.944534302,2.933745146
18774,7.843249798,4.036922455,8.778101921,2.75233531
18775,7.269628048,4.04353857,8.67173481,2.687968016
18776,7.996070385,4.008478165,8.945865631,2.920316696
18777,7.959648609,4.006533146,9.228498459,2.879497766
18778,7.880961895,3.97102809,8.923903465,2.778784513
18779,7.883049965,3.998273373,9.087186813,2.862507582
18780,8.222146988,4.040989399,9.024835587,2.998505831
18781,8.12526226,4.049796104,8.949576378,2.919982195
18782,7.783373356,4.048396587,8.623548508,2.827905416
18783,8.113864899,4.212825775,9.331579208,3.014386892
18784,8.198685646,3.96993947,8.989736557,2.908050537
18785,7.849319935,3.971535444,8.981994629,2.955868959
18786,7.651850224,3.956313848,8.803366661,2.848542452
18787,8.018623352,3.957988501,8.751315117,2.755785704
18788,7.868886948,4.008453369,8.685506821,2.727539539
18789,8.196122169,4.045740128,8.961273193,2.882760763
18790,8.060312271,4.00245142,9.206435204,2.863529682
18791,7.647892475,3.887362719,8.473676682,2.79487133
18792,7.947671413,4.011689186,8.760637283,2.756706476
18793,8.036981583,4.073905468,8.973231316,2.789508581
18794,7.734361172,3.904281378,8.681734085,2.891661644
18795,7.603957653,3.889091492,8.678902626,2.803258657
18796,7.698507786,3.919667959,8.95993042,2.887741804
18797,7.950669765,3.918992996,8.774065971,2.864387274
18798,8.265291214,4.082424164,9.030273438,2.883476019
18799,7.879817486,4.074114323,9.105965614,2.925174713
18800,7.919948101,3.976320028,8.844074249,3.015027761
18801,7.869488716,4.070716858,8.886158943,2.775383234
18802,7.634981155,4.085603714,8.972175598,2.829478741
18803,7.976529121,4.009422302,8.750494003,2.791877031
18804,7.83465147,3.98190999,8.843586922,2.981743097
18805,7.851298809,3.973948956,8.719371796,2.877826452
18806,7.885603428,4.127663136,8.942625999,2.808620214
18807,8.158546448,3.958853006,8.9179039,2.891193867
18808,7.894932747,4.011119843,8.743505478,2.759806395
18809,7.96071291,3.990548611,9.009429932,2.838037252
18810,7.999270916,4.145085812,8.943604469,2.83558774
18811,8.147223473,4.008561134,8.931400299,2.938326836
18812,7.995114326,4.167066574,9.253239632,2.988670588
18813,8.006307602,4.201304436,9.084472656,2.837074518
18814,7.808368206,4.00576067,8.86651516,2.774218321
18815,8.083115578,3.921043158,9.596841812,2.972962618
18816,7.783429623,3.990793467,8.828697205,2.763709784
18817,7.949184418,3.944857597,8.72475338,2.801861525
18818,7.862458229,3.959105253,8.748048782,2.79144311
18819,7.876624584,3.998632193,9.024112701,2.930400848
18820,7.928807259,4.028715611,9.009396553,2.995940924
18821,7.542728901,3.822109938,8.85356617,2.763291359
18822,7.920379162,3.928603411,8.688220024,2.79242301
18823,7.858714581,3.981495619,9.07651329,2.978183985
18824,7.846344948,3.949592829,9.123659134,2.982959986
18825,7.912870407,3.997736454,8.986501694,3.006255865
18826,7.819037914,4.119105339,9.063532829,2.834988832
18827,7.811598301,3.917723417,8.856918335,2.808211088
18828,7.836221218,4.070133686,8.940944672,2.929384947
18829,7.885752201,4.075750351,8.841673851,2.881235838
18830,7.82824564,4.219127178,8.915908813,2.92542243
18831,7.628820896,4.027914047,8.919528961,2.789026976
18832,7.934352398,4.056259632,9.208757401,2.903960228
18833,7.902114391,4.107449532,8.884952545,2.795715094
18834,7.812977314,3.981550694,8.866420746,2.855019093
18835,8.016202927,4.148539066,8.974031448,2.822091341
18836,7.926584721,3.915940046,8.894750595,2.876146078
18837,7.894383907,3.916411638,8.657871246,2.784439325
18838,8.018927574,4.008477211,8.954189301,2.945308447
18839,7.88423872,4.07685709,9.013341904,2.889867067
18840,7.898233891,4.017827034,8.710933685,2.731824636
18841,8.351635933,3.976688147,9.059661865,2.943342209
18842,8.208965302,4.044531345,9.053194046,3.032173634
18843,7.671541214,3.978097677,8.925117493,2.806444168
18844,7.993084908,3.896746874,9.024243355,2.841681719
18845,8.019041061,3.945080042,8.868041992,2.93565464
18846,7.866485596,3.947834253,9.054707527,2.797546864
18847,8.078297615,3.985593081,9.211847305,2.876927614
18848,7.923688412,3.880707026,8.741914749,2.880011797
18849,7.502420902,3.727871895,9.119229317,2.795652628
18850,7.848476887,3.797856092,9.287622452,3.001605749
18851,7.926266193,3.98035121,8.945666313,3.00800395
18852,8.421252251,4.200695515,9.152122498,2.919731855
18853,7.844916821,4.007452488,9.244595528,2.922015429
18854,7.820712566,3.984189749,8.933433533,2.876047373
18855,7.847485542,4.090737343,8.948637962,2.831651449
18856,7.708875179,3.869363546,8.52437973,2.863449097
18857,7.886816502,3.982270956,8.865553856,3.022329569
18858,7.76979351,3.923364878,8.994235992,2.884849787
18859,7.434212208,3.834398031,8.38552475,2.719461679
18860,7.784020901,3.87827754,8.621595383,2.812781572
18861,7.998927116,4.100244999,8.807929039,2.8238585
18862,7.924002171,4.017601013,8.867659569,3.027158976
18863,8.004803658,3.9338305,8.81033802,2.92941165
18864,7.833012581,3.966383219,8.867928505,2.885913849
18865,7.963353634,4.047994137,9.030882835,2.91163373
18866,7.84553194,3.968136787,8.825466156,3.009717703
18867,8.240485191,3.984000921,8.832117081,2.805081844
18868,8.150903702,4.222281933,9.051606178,2.891678572
18869,8.460876465,3.873154879,8.48650074,2.731448889
18870,7.76949358,3.875014544,8.844388962,2.804514647
18871,7.509644032,3.989191771,8.866203308,2.767397165
18872,8.702914238,4.212857723,8.369281769,3.001111269
18873,7.938909054,4.004013538,9.038072586,2.971709013
