id,hhb,hbo2,ca,na
18311,8.133789063,4.063244343,9.519888878,3.156383514
18312,8.413818359,4.236680508,10.17036247,3.228767395
18313,7.59806776,4.049108028,8.883933067,3.053063869
18314,7.565424442,4.255521774,9.70451355,3.262410164
18315,7.830390453,4.262879848,9.463448524,3.251067638
18316,7.879588127,4.148102283,9.422818184,3.146993637
18317,8.491537094,4.108953953,8.448988914,3.068499565
18318,7.901143074,4.314948082,9.57229805,3.207208633
18319,8.025197983,4.356663227,9.592125893,3.232666016
18320,7.855369091,4.370387077,9.946491241,3.328407764
18321,8.471017838,4.406428337,9.497078896,3.159813404
18322,8.093971252,4.014190197,9.221402168,3.169137001
18323,8.364906311,4.257517815,9.489777565,3.12688303
18324,7.603187561,3.983492374,9.16432476,2.996137142
18325,7.645478249,4.220810413,9.768127441,3.093765736
18326,7.550384045,4.14998436,9.727395058,3.145750046
18327,7.363918304,4.198290348,8.967650414,3.219131947
18328,8.235496521,4.189608574,9.480212212,3.253192425
18329,7.900627613,4.14183569,9.430977821,3.138636589
18330,7.764141083,4.359948158,9.742770195,3.284473419
18331,7.263902187,3.912561655,9.88226223,3.052232265
18332,7.343470573,3.739400148,9.553654671,3.218687534
18333,8.345874786,4.289531708,9.50808239,3.172820091
18334,7.855415821,4.077110767,9.348014832,3.169826031
18335,7.797742844,4.209188461,9.713469505,3.165559292
18336,7.9938941,4.075014114,9.275161743,3.345581055
18337,7.952988625,4.172781467,9.707740784,3.164962292
18338,7.880279064,4.131686687,9.074014664,3.043977737
18339,8.509252548,4.371485233,9.402730942,3.175884247
18340,8.109556198,4.16735363,9.796481133,3.100837708
18341,8.268815994,4.195167065,9.415270805,3.288075447
18342,7.966711044,4.224764347,9.636278152,3.251326561
18343,7.599197865,4.248110294,9.883185387,3.092051506
18344,8.186788559,4.320312977,9.530995369,3.238895893
18345,7.866126537,4.306930065,9.798995972,3.278367043
18346,8.237840652,4.202271938,9.154234886,2.854972839
18347,7.814712048,4.34703207,9.576457024,3.018450737
18348,7.78069067,4.105134487,9.229207039,3.088116169
18349,7.999235153,4.173395634,9.604308128,3.281123638
18350,7.839998722,4.13162899,9.560489655,3.236534595
18351,7.85980463,4.128269672,9.527808189,3.207973957
18352,8.20392704,4.152337074,9.659442902,3.240748882
18353,8.467538834,4.171991348,8.733736038,3.206167698
18354,8.021850586,4.178302765,9.379725456,3.164266109
18355,8.105389595,4.114003658,9.2498312,3.238916397
18356,7.904359341,4.192965984,9.60016346,3.238422871
18357,7.899631023,4.158133984,9.316117287,3.145370483
18358,7.352377892,4.231298447,9.421185493,2.977011204
18359,8.465610504,4.319132805,9.582648277,3.196160316
18360,7.745480537,4.283452511,9.673567772,3.275348186
18361,8.136222839,4.197178364,9.358465195,3.111292839
18362,7.918254375,4.175774574,9.579598427,3.248254299
18363,7.813566685,4.178344727,9.219761848,3.141797066
18364,7.879665852,4.183691978,9.317807198,3.152944088
18365,7.824602604,4.250042915,9.562650681,3.204596519
18366,7.965248585,4.172643185,9.476502419,3.358309746
18367,7.666255474,4.282506943,9.147630692,3.253745079
18368,7.863260746,4.003365993,9.279269218,3.052263737
18369,7.984464169,4.174080849,9.497509003,3.141967297
18370,8.371152878,4.293922901,9.526690483,3.262509346
18371,8.150829315,4.219874382,9.378630638,3.127036095
18372,7.901835918,4.166180611,9.434990883,3.150770187
18373,8.004842758,4.245527267,9.673473358,3.294231415
18374,8.101910591,4.162787437,9.365810394,3.108264923
18375,7.990262508,4.193690777,9.390872002,3.231112957
18376,7.801981449,4.172390938,8.907133102,3.087216377
18377,7.829576015,4.356144905,9.595910072,3.026200294
18378,7.603825569,4.186469078,8.917887688,3.036192894
18379,7.950728893,4.181831837,9.573596001,3.2870121
18380,7.841269016,4.333598614,9.780714989,3.221977234
18381,8.245738029,4.161236763,9.355666161,3.268025875
18382,7.896382809,4.287500381,9.919320107,3.368619442
18383,7.93427515,4.096540928,9.801478386,3.323617458
18384,7.867413044,3.883665323,9.582938194,3.090775013
18385,7.940090656,4.175885677,9.577228546,3.217300892
18386,8.549068451,3.929104567,10.19264698,2.676167488
18387,8.292121887,4.134783745,9.290514946,3.296652317
18388,7.913597584,4.110166073,9.336529732,3.102066517
18389,8.372180939,4.370026112,9.747187614,3.229392529
18390,7.909276009,4.276621342,9.621136665,3.255897045
18391,8.094078064,4.009851456,9.414579391,3.170639992
18392,8.022937775,3.976511717,9.346670151,3.13333559
18393,8.150308609,4.239281178,9.716162682,3.290785313
18394,7.627105236,3.7830441,9.31340313,3.337965012
18395,7.95178318,4.217103481,9.600302696,3.285653114
18396,7.842972279,4.310613632,9.20189476,3.204723358
18397,8.26897049,4.384565353,9.773184776,3.263884068
18398,7.845386505,3.954449415,9.021286964,3.048289299
18399,7.983903408,4.295108318,9.686947823,3.285386562
18400,8.260974884,4.138457775,9.361096382,3.231468201
18401,7.979606628,4.386381149,9.945630074,3.314373493
18402,7.66731596,3.859725714,9.896824837,3.145349979
18403,8.091924667,4.270458221,9.718857765,3.147692204
18404,8.279247284,4.18858099,9.366301537,3.316895962
18405,8.138678551,4.272375584,9.837216377,3.269852638
18406,8.104478836,4.143860817,9.39101696,3.08955574
18407,8.156003952,4.207331657,9.481787682,3.240530014
18408,7.883597851,4.240311623,9.795067787,3.320142269
18409,7.799554825,3.981637239,9.410550117,3.081451416
18410,7.747963905,3.995607138,9.500206947,3.069276333
18411,7.788079739,4.12057066,9.181036949,3.136099339
18412,7.840735912,4.138471603,9.689257622,3.068325996
18413,8.147198677,4.173800945,9.286714554,3.067440033
18414,7.839979649,4.378082275,9.39518261,3.300023556
18415,7.442924976,4.232005596,9.362369537,3.050901413
18416,7.644356728,4.071377277,8.838181496,3.043532848
18417,8.390750885,4.315917015,9.573142052,3.195713997
18418,8.026880264,4.161053181,9.35258007,3.154006958
18419,8.419126511,4.367407799,9.735871315,3.280748844
18420,7.906413078,4.320356846,9.809645653,3.274820328
18421,8.148825645,4.207480907,9.470249176,3.32038641
18422,7.521799564,3.925439358,9.559636116,3.190561295
18423,8.059650421,4.207896233,9.792193413,3.264674664
18424,8.265394211,4.01661396,9.260827065,3.181398392
18425,7.853676319,4.248177528,9.548196793,3.21443367
18426,8.144386292,4.156383514,9.685041428,3.091865063
18427,8.098379135,4.136075974,9.760066032,3.083953857
18428,7.368042469,4.156362057,9.709065437,3.184054375
18429,8.196117401,4.148036003,9.516798973,3.172900677
18430,8.268512726,4.193216801,9.384268761,3.314034939
18431,8.68406868,4.152284622,9.507858276,2.843915939
18432,7.874753952,4.297452927,9.486803055,3.268362522
18433,7.790154934,4.132950783,8.870640755,3.144350052
18434,7.966115475,4.081370354,9.339819908,3.32299614
18435,7.966395378,4.093939304,9.467540741,3.099349499
18436,7.401760578,4.053022385,10.13524055,3.085865498
18437,7.569009304,4.042581081,9.085638046,3.065704823
18438,7.868651867,4.061947823,9.240408897,3.057258129
18439,7.865570545,4.139488697,9.343162537,3.205922127
18440,8.144479752,4.14021492,9.724093437,3.061692238
18441,8.316253662,4.193480968,9.402141571,3.336441517
18442,7.81972456,4.286581039,9.321228981,3.232878685
18443,8.295354843,4.202511311,9.639983177,3.170503139
18444,7.804641724,4.187592983,9.267775536,3.037249088
18445,7.895056248,4.120173454,9.565596581,3.191709042
18446,8.031459808,4.167510986,9.471400261,3.355142117
18447,8.285276413,4.19909811,9.49276638,3.170931816
18448,8.100669861,4.379694939,9.696900368,3.250236988
18449,8.383817673,4.266566277,9.77283287,3.09314394
18450,8.023586273,4.199058533,9.415220261,3.250835419
18451,8.174735069,4.17589283,9.429460526,3.244395256
18452,8.021612167,4.266547203,9.705163002,3.260555744
18453,8.297319412,4.063677788,9.101906776,3.266276836
18454,7.832233429,4.151586056,9.576676369,3.235877514
18455,8.231822968,4.216688156,9.536589622,3.2230196
18456,7.890937328,4.044219017,9.287913322,3.234986305
18457,7.73786068,4.271683693,9.867159843,3.129667759
18458,7.988464832,4.13365221,9.448750496,3.341843605
18459,7.997434616,4.161748886,9.342858315,3.152922153
18460,8.192008972,4.201800346,9.434321404,3.182170391
18461,8.480537415,4.097669601,9.548336029,3.231714725
18462,7.828736782,4.118954182,9.243210793,3.117664814
18463,8.366954803,4.038788319,9.534804344,3.0877738
18464,8.023181915,4.158803463,9.444750786,3.343317509
18465,8.605306625,4.36506319,10.19377327,3.343245983
18466,7.978856087,4.250042439,9.72916317,3.360893726
18467,7.449234486,4.242199898,9.160788536,3.014780045
18468,8.230470657,4.156967163,9.342693329,3.266487122
18469,7.500923634,3.917573929,9.043309212,2.941153049
18470,7.825078011,4.165959358,9.753128052,3.1378088
18471,8.565660477,4.237811565,9.312123299,3.191960335
18472,7.666687965,4.252631664,10.01666355,3.118393421
18473,8.336723328,4.029177666,8.72860527,3.288611412
18474,7.644350529,3.792768002,9.169331551,3.317375183
18475,7.804960728,3.906810522,9.248301506,3.180944443
18476,7.937793255,4.199372768,9.291963577,3.132334232
18477,7.872854233,4.318776131,10.07453918,3.184797287
18478,8.417728424,4.336339474,9.77155304,3.41626358
18479,8.457210541,4.05433321,9.381554604,3.172753811
18480,7.916068077,4.130543709,9.650672913,3.144621372
18481,8.537975311,3.944248438,10.35706043,3.106612682
18482,7.981680393,4.232400417,10.31945229,3.219228745
18483,7.84808588,4.328915596,9.114638329,3.185958385
18484,8.049416542,4.096838474,9.32439518,3.362695694
18485,8.150994301,4.201291084,9.55382061,3.316320419
18486,7.82414484,4.349748611,9.587709427,3.023912907
18487,7.824527264,4.32974577,10.03843784,3.198237419
18488,7.932941914,4.167972565,9.57813549,3.184962749
18489,7.618979931,4.111644745,9.062758446,3.074208736
18490,8.077831268,4.022516251,9.3786726,3.222094059
18491,8.32185173,4.220031261,9.539816856,3.18569088
18492,8.003471375,4.162236691,9.537894249,3.116328239
18493,7.71036005,4.085020542,9.001963615,3.045987606
18494,8.268941879,4.30004549,9.46318531,3.206491947
18495,8.607469559,4.165232658,8.884512901,3.116864204
18496,7.942976952,4.155089378,9.656831741,3.193528652
18497,7.566763401,4.112948418,9.821771622,3.011234283
18498,8.04483223,4.205804825,9.662272453,3.244348526
18499,7.835978508,3.984866381,9.458209038,3.087977886
18500,8.123470306,4.170069218,9.582274437,3.323169708
18501,7.614061832,4.143998146,9.344239235,3.196345329
18502,8.06007576,4.151988029,9.381642342,3.116386414
18503,7.867591381,4.168538094,9.400052071,3.141609192
18504,8.105766296,4.165820122,9.445296288,3.224993706
18505,9.10307312,4.43951273,9.439915657,3.101633549
18506,8.372095108,4.381368637,9.173107147,3.164895058
18507,7.848505497,4.362830162,9.612587929,3.033243656
18508,8.216163635,4.122102261,9.587976456,3.263601303
18509,8.415588379,4.275618076,8.927199364,3.178517818
18510,7.798963547,4.252932549,9.363015175,3.231688976
18511,8.013290405,4.104006767,9.481266975,3.199358463
18512,8.50141716,4.267607212,9.837001801,3.215548038
18513,8.298980713,4.206778049,9.515752792,3.17659235
18514,8.091308594,4.242775917,9.239587784,3.038041592
18515,8.031808853,4.18406105,9.640436172,3.245233059
18516,7.828336239,4.113759995,9.184823036,3.093641758
18517,7.873122692,4.330732346,9.782701492,3.229053497
18518,8.475196838,4.170277119,8.861590385,3.207691193
18519,7.728081226,4.123260975,9.499188423,3.107103348
18520,7.930228233,4.132739067,9.461375237,3.312274933
18521,8.316524506,4.292713165,9.517991066,3.182785034
18522,8.169792175,4.173200607,9.5831213,3.32586813
18523,7.841647148,4.265527248,9.87473011,3.352770329
18524,8.822504044,4.247511864,8.152878761,3.294529915
18525,7.667144775,4.227621078,9.48692894,3.130789757
18526,8.427633286,4.339847565,9.740624428,3.268554688
18527,8.067703247,4.118951321,9.848391533,3.035266399
18528,7.250468731,3.986893415,8.650163651,2.951353073
18529,7.913972855,4.330766201,9.83224678,3.283627033
18530,7.588723183,4.182184219,9.346440315,3.194449902
18531,7.727758884,4.092400551,9.266131401,3.129292965
18532,7.863724232,4.186285019,9.471460342,3.194193363
18533,7.434632778,4.224592686,9.287847519,3.02172184
18534,8.11738205,4.153933525,9.537689209,3.313672066
18535,8.422140121,4.084810734,8.647643089,3.238440037
18536,8.317304611,4.064218998,9.134768486,3.252151012
18537,8.122254372,4.181016445,9.295280457,3.095649242
18538,7.950348377,4.154239178,9.30994606,3.149083614
18539,8.28601265,4.134498119,9.262787819,3.298110962
18540,7.917899609,4.164834499,9.607043266,3.198518753
18541,8.071676254,4.215302944,9.462719917,3.19167614
18542,8.006446838,4.165397167,9.573248863,3.237751961
18543,7.896323681,4.167837143,9.478262901,3.169244766
18544,8.593273163,4.00639534,9.305968285,2.824801445
18545,8.500740051,4.16682291,7.773639202,3.253765106
18546,7.993212223,4.177980423,9.502948761,3.362344265
18547,8.161564827,4.129431248,9.532144547,3.114325047
18548,8.987693787,4.340052128,9.462402344,3.147788048
18549,8.28219986,4.216967106,9.483504295,3.354146004
18550,8.311491013,4.193994999,9.425470352,3.305575848
18551,8.102926254,4.17999649,9.475335121,3.323385239
18552,8.195272446,3.912657499,7.712153435,2.95408535
18553,7.895600796,4.125455379,9.625131607,3.14666605
18554,7.697737217,4.154911518,9.295410156,3.195324898
18555,8.231433868,4.209318638,9.345374107,3.120476246
18556,7.65666151,4.270242691,9.724478722,3.281209469
18557,7.895495892,4.104438782,8.893892288,3.050854206
18558,7.964333057,4.212235451,10.22645283,3.185441494
18559,7.511868954,3.969236612,9.660525322,3.013978481
18560,8.283325195,4.199138165,9.500796318,3.168395519
18561,7.874365807,4.178520679,9.449158669,3.315593243
18562,8.344713211,4.193407536,9.422415733,3.329078197
18563,7.787323952,3.99883914,9.367503166,3.042026997
18564,8.491962433,4.225003719,8.836290359,3.171953678
18565,7.911580563,4.10618782,9.851534843,3.028913498
18566,7.889036655,4.220218658,9.673776627,3.147493839
18567,7.268163204,3.691319227,9.92518425,3.026562691
18568,8.246236801,4.19935751,9.512784958,3.278568268
18569,7.931087971,4.093019009,9.267156601,3.063477516
18570,8.342695236,4.256843567,9.416597366,3.141740322
18571,8.193618774,4.276899338,9.704092979,3.129262447
18572,7.725622654,4.150877476,9.319243431,3.166177273
18573,8.081199646,4.265227318,9.715526581,3.145249844
18574,8.16621685,4.252924919,9.643837929,3.315115929
18575,7.889359474,4.282050133,9.660898209,3.234583378
18576,8.096452713,4.114574909,10.07056427,3.070411205
18577,7.648081303,4.075397015,9.199007988,3.053774357
18578,8.423952103,4.178789616,9.256904602,3.193006992
18579,8.216604233,4.055715084,9.007266045,3.220607758
18580,8.000553131,4.24312067,9.488759041,3.168973446
18581,8.258255005,4.168365479,9.366305351,3.27263546
18582,7.885480881,4.283969402,9.916279793,3.365264416
18583,7.999091625,4.073587418,9.435204506,3.174032211
18584,8.001064301,4.342616081,10.01574516,3.24514246
18585,8.482887268,4.177691936,9.724993706,3.196851254
18586,8.183383942,4.180567741,9.401314735,3.078687668
18587,7.997232914,4.356182098,9.55509758,3.204960346
18588,8.356672287,4.230920792,9.482129097,3.352082729
18589,8.298223495,4.228991508,9.912796974,3.084551334
18590,8.428869247,4.239462376,9.822304726,3.23229599
18591,7.827669144,4.143955708,9.319617271,3.190533161
18592,8.180742264,4.219486237,9.400063515,3.128839493
18593,7.523130894,3.978574753,8.938961983,3.001384735
18594,8.324012756,4.106589317,9.127099037,3.28788662
18595,8.227676392,4.203212261,9.609114647,3.210872173
18596,8.307870865,4.063654423,8.589947701,3.241011143
18597,8.210893631,4.352488518,8.378151894,3.144504547
18598,7.933752537,4.182685852,9.670422554,3.261903286
18599,8.067306519,4.254571915,9.691193581,3.138099194
18600,8.400485992,4.181821823,8.735228539,3.189785957
18601,8.449357986,4.258435249,8.82390976,2.968516827
18602,7.98846817,4.123136044,9.321807861,3.087653637
18603,8.236917496,4.157212734,9.343115807,3.261271477
18604,7.731897831,4.242039204,9.373773575,3.139435768
18605,8.106925964,4.093907356,9.145769119,3.320405006
18606,8.187616348,4.425137043,9.990059853,3.250610828
18607,8.006490707,4.185504913,9.519151688,3.372182846
18608,8.418613434,4.417686462,10.01495171,3.362495899
18609,8.108100891,4.123330593,9.359248161,3.376254082
18610,7.841787815,4.13766098,10.20367146,3.212229252
18611,8.082260132,4.223401546,9.696501732,3.289136887
18612,8.030195236,4.274363041,9.681505203,3.275409222
18613,7.596984386,4.152236462,9.592055321,3.334606647
18614,7.342577457,3.975656748,9.721146584,3.070604324
18615,8.920166016,4.698407173,11.10230732,3.85410738
18616,8.326955795,4.301636696,9.736664772,3.220564365
18617,7.827946186,4.192358494,9.745150566,3.306121826
18618,8.111851692,4.237343788,9.53294754,3.264229774
18619,7.6140275,4.111949921,10.23526001,3.092947483
18620,7.823012829,4.35693264,9.592064857,3.02509737
18621,7.779295444,4.318489552,9.836457253,3.307553768
18622,8.390125275,4.102300167,9.160409927,3.289465427
18623,8.067938805,4.184225082,9.618966103,3.266271114
18624,8.080844879,4.267819405,9.714914322,3.1453619
18625,8.172597885,4.204529762,9.85132122,3.323061943
18626,7.971530437,4.092462063,9.065659523,3.107419491
18627,8.484178543,4.217943668,9.570346832,3.103437424
18628,7.808383942,4.17743969,9.512021065,3.228347778
18629,7.838703632,4.174236298,9.187825203,3.143019676
18630,8.293258667,4.201653004,9.504265785,3.169819832
18631,8.667837143,4.420534134,9.483344078,3.153734684
18632,7.992584705,4.146364689,9.782444954,2.992651463
18633,8.078279495,4.190948009,9.590258598,3.285289288
18634,7.918311119,4.225549221,9.939259529,3.153483391
18635,8.732587814,4.296425819,9.532772064,3.140311718
18636,7.846560478,4.200036526,9.508399963,3.239808559
18637,7.957231045,4.135875702,9.452408791,3.153996468
18638,7.894424915,4.265375137,9.567168236,3.237903595
18639,7.97124052,4.068318844,9.449147224,3.196125984
18640,8.281427383,4.090084553,9.104805946,3.265037537
18641,8.114164352,4.168292522,9.382250786,3.134117126
18642,8.043252945,4.102259159,9.197413445,3.225498676
18643,8.124721527,4.144575119,9.508202553,3.326029301
18644,7.8248806,4.230063915,9.825675011,3.341163158
18645,8.541635513,4.09476614,9.103941917,3.104246616
18646,7.513595581,4.224600792,9.779376984,3.249706745
18647,7.990342617,4.108415127,9.352347374,3.13766861
18648,8.408853531,4.32917738,9.758730888,3.325073242
18649,8.283409119,4.196336269,9.500952721,3.16597271
18650,8.343065262,4.13937664,9.472190857,3.213787556
18651,7.750008106,4.080543041,9.046102524,3.064840317
18652,8.955190659,4.275150299,9.352804184,2.988591671
18653,8.004193306,4.281551838,9.659714699,3.288382053
18654,8.294118881,4.199549675,9.506513596,3.168612003
18655,7.806413174,3.796395063,8.90646553,2.980102062
18656,7.951358318,4.04395628,9.465249062,3.102820873
18657,7.655575275,4.088671684,9.709125519,3.044841766
18658,7.80566597,4.337460041,9.652890205,3.252189159
18659,8.281116486,4.050150871,9.19138813,3.249937534
18660,7.657572746,4.136979103,9.315960884,3.186148167
18661,7.848481655,4.277829647,9.577021599,3.254673958
18662,7.880138874,4.06829834,9.259625435,3.16036272
18663,8.580360413,4.216941833,8.768227577,3.222379684
18664,7.69237566,4.166403294,9.351592064,3.086936951
18665,8.373159409,4.265265942,9.50783062,3.139088154
18666,8.157014847,4.34736824,9.515721321,3.216657639
18667,8.278814316,4.216869831,9.726117134,3.198834419
18668,8.415523529,4.326720715,9.747246742,3.359580517
18669,7.509663105,4.249429226,9.775885582,3.26382637
18670,7.855026245,4.093538761,9.539292336,3.113862991
18671,7.921806812,4.060166836,9.658237457,3.094946384
18672,8.29583168,4.401482105,7.426662445,4.493079662
18673,7.278571606,3.825823545,9.28105545,3.188724995
18674,8.255142212,4.256195545,9.595155716,3.25758934
18675,7.739923477,4.346613884,9.707381248,3.282905102
18676,8.050064087,4.088284016,9.711159706,3.082327843
18677,8.299451828,4.205269337,9.630827904,3.168093681
18678,7.757185459,4.322918892,9.19480896,3.267950058
18679,8.393638611,4.095232964,9.508620262,3.230118275
18680,7.861795902,4.213445187,9.771934509,3.317653656
18681,7.632378578,3.898430109,9.457782745,3.009968758
18682,8.048974991,4.166006088,9.802105904,3.208091259
18683,7.918110847,4.268340588,9.652445793,3.211029053
18684,8.302381516,4.210511208,9.476231575,3.300172806
18685,7.827572346,4.276978016,9.653410912,3.172167301
18686,8.025392532,4.290873051,9.875725746,3.197930336
18687,7.725096703,4.056478024,9.148382187,3.001411438
18688,7.581019878,4.05966711,9.123278618,3.04201746
18689,8.195137978,4.263103485,9.773558617,3.222919464
18690,7.477853298,3.941589594,10.03814983,3.121169567
18691,7.655657291,3.887589693,9.200971603,2.960678101
18692,7.831022263,4.114944458,9.589401245,3.115664005
18693,8.073068619,4.157874584,9.349802017,3.150617599
18694,8.238653183,4.140152454,9.783478737,3.092139244
18695,8.082132339,4.058310032,9.56132412,3.164260864
18696,8.199550629,4.216671944,9.366621971,3.126208305
18697,7.704721451,3.94852376,10.5538168,3.560732841
18698,8.254339218,4.166522503,9.36952877,3.271419525
18699,7.68606472,4.19715929,9.672699928,3.230201244
18700,8.223012924,4.379000664,9.96963501,3.363629341
18701,8.30582428,4.208540916,9.535199165,3.175806999
18702,7.848409176,4.214120865,9.832659721,3.345267296
18703,8.052843094,4.057543278,9.68255806,3.083618164
18704,7.534855366,3.939888239,8.881443977,3.193010807
18705,8.183437347,4.122398376,9.644842148,3.121496677
18706,8.04753685,4.171914577,9.476359367,3.145269394
18707,7.408780575,4.085049629,8.773579597,2.99465847
18708,8.249633789,4.316716671,9.409449577,3.12571907
18709,8.654956818,4.137697697,9.489863396,3.089756966
18710,8.352365494,4.267154217,9.110844612,3.124009609
18711,7.685150623,4.199342728,9.360552788,3.198920727
18712,7.825159073,4.0659132,9.589666367,3.252474308
18713,7.644141674,4.013175011,9.033055305,2.941949368
18714,8.325157166,4.235968113,9.435362816,3.11784029
18715,7.815003872,3.964865446,8.990464211,2.950888634
18716,7.811581612,4.316222191,9.620867729,3.239233971
18717,8.176089287,4.213175774,9.278162003,3.110690117
18718,8.234292984,4.292164803,9.431328773,3.070007324
18719,8.503103256,4.261217594,9.814268112,3.218944073
18720,8.144693375,4.184227943,9.282264709,3.098437786
18721,7.877979279,4.166738033,9.577418327,3.211277485
18722,7.912356853,4.198074341,9.503819466,3.318383694
18723,8.118438721,4.219621181,9.851559639,3.184342384
18724,8.124504089,4.018527508,9.340838432,3.193161488
18725,8.083024979,4.112063408,9.465641975,3.115588188
18726,8.007867813,4.147091866,9.78358078,3.184060574
18727,7.83194685,4.253280163,9.916788101,3.368350029
18728,7.968186855,4.258621693,9.98093605,3.270219803
18729,7.838671207,4.361129284,9.609423637,3.030712605
18730,7.988309383,4.084656239,9.49362278,3.106927872
18731,7.768980503,4.101124763,9.645977974,3.05294323
18732,7.785037041,4.09488821,9.404948235,3.144037247
18733,7.641810894,4.264857769,9.774708748,3.286862373
18734,8.034561157,4.145177841,9.586155891,3.193952084
18735,8.185081482,4.227079391,9.556318283,3.197414875
18736,7.674275398,4.107904434,9.320487022,3.152682304
18737,8.263689041,4.188298225,9.384497643,3.338902473
18738,7.826286316,4.259521961,9.363116264,3.190947056
18739,7.929742813,4.115294933,9.332592964,3.157912254
18740,7.741639614,4.069428921,9.352826118,3.152246475
18741,8.036785126,4.172208309,9.328846931,3.224562645
18742,8.542486191,4.189250946,8.686936378,3.216721535
18743,8.290304184,4.06770134,8.953068733,3.015631199
18744,8.239517212,4.02349472,9.147185326,3.218092442
18745,7.993400574,4.216850758,9.667991638,3.262724876
18746,8.056493759,4.154764652,9.468663216,3.349098682
18747,7.808893681,4.193980694,9.162510872,3.151903152
18748,8.03352356,4.178648472,9.466794014,3.367744446
18749,7.617049694,4.23695612,9.898608208,3.104825974
18750,7.79541254,4.080728531,9.489093781,3.110083103
18751,8.212135315,4.140140057,9.724358559,3.13965416
18752,7.987820148,4.196905136,9.4696455,3.364682674
18753,8.256530762,4.110312939,9.559029579,3.184146881
18754,7.879780293,4.233300209,9.851975441,3.189741135
18755,7.772425175,4.052464008,8.942955017,3.078665733
18756,7.748395443,4.295082569,9.224678993,3.25582695
18757,7.662997723,4.222742081,9.46549511,3.132325172
18758,7.737400532,4.059627056,9.159379005,3.005189419
18759,8.367324829,4.085644722,8.801589966,3.060674667
18760,7.645582676,4.129945278,9.104454994,3.101281166
18761,7.787816525,4.314300537,9.716758728,3.215384483
18762,8.059972763,4.328882694,9.511177063,3.222976208
18763,7.7696805,4.073751926,9.489041328,3.109224319
18764,7.784604549,3.991768599,9.465116501,3.030858517
18765,8.240393639,4.146423817,9.204770088,3.272798061
18766,8.33429718,4.227929592,9.444244385,3.337020874
18767,8.311470032,4.19355917,9.699509621,3.147911072
18768,7.904287338,4.280058861,9.978423119,3.241539001
18769,7.826349735,4.097803116,9.470781326,3.083575726
18770,8.303668976,4.211430073,9.403431892,3.322285175
18771,7.721302509,4.042125702,9.52425766,3.122041225
18772,7.917454243,4.090896606,9.268936157,3.119678974
18773,7.967387676,4.254228592,9.788874626,3.307585239
18774,8.397006989,4.429580688,9.749236107,3.212954044
18775,7.267845631,4.259074211,8.990298271,3.149150848
18776,7.913704395,4.104207516,9.453170776,3.224816799
18777,7.954630375,4.236953259,10.06622314,3.186777115
18778,7.754464149,4.091691017,9.610603333,3.139595032
18779,8.045264244,4.191123486,9.523030281,3.153970718
18780,8.352254868,4.164608479,9.49151516,3.252035618
18781,8.173695564,4.222364902,9.581123352,3.19698143
18782,7.899817467,4.227677822,8.863871574,3.10528326
18783,7.917011261,4.226696014,9.662686348,3.240231991
18784,8.05868721,4.184365273,9.601164818,3.251768112
18785,7.870723248,4.11306715,9.565682411,3.174571514
18786,7.943675518,4.211384296,9.258769035,3.162241936
18787,8.115608215,4.112980366,8.575182915,3.08882761
18788,8.404165268,4.372960567,9.58234787,3.219352245
18789,8.07544899,4.246448994,9.538205147,3.272864342
18790,8.107164383,4.148436546,9.9421978,3.054778099
18791,7.85598135,4.06204319,9.371011734,2.973689079
18792,8.240594864,4.27530241,9.501461983,3.224740028
18793,8.496757507,4.31082201,9.220484734,3.143720627
18794,7.817471981,4.177381516,9.439405441,3.19567585
18795,7.703175545,4.217968941,9.323474884,3.130784035
18796,7.762162685,4.069095612,9.532757759,3.096523762
18797,8.090234756,4.177364826,9.378649712,3.176964283
18798,8.272684097,4.283667564,9.498137474,3.178271294
18799,7.982468605,4.174351215,9.618372917,3.236816406
18800,7.955779076,4.170749664,9.465111732,3.357870579
18801,7.968612194,4.213411331,9.15699482,3.108316898
18802,7.616091251,4.22073555,9.310144424,3.160701752
18803,8.172470093,4.185386658,9.302062035,3.098610878
18804,7.95751524,4.103355885,9.443058968,3.293973446
18805,7.782021046,4.157450199,9.295172691,3.169701099
18806,7.688699245,4.083582878,9.120762825,3.142861366
18807,7.982578278,4.16376543,9.551327705,3.222516537
18808,8.139783859,4.225821495,9.422318459,3.240781307
18809,8.293588638,4.235515594,9.826972961,3.101944447
18810,8.056446075,4.288670063,9.373336792,3.140927792
18811,8.284526825,4.287831783,9.697785378,3.348718166
18812,7.886372089,4.319988251,9.693009377,3.31225872
18813,7.920946121,4.303712845,9.613977432,3.165639877
18814,8.092456818,4.273566246,9.729718208,3.149235249
18815,7.762046337,3.820650816,9.982122421,3.293917656
18816,8.06206131,4.255324364,9.687097549,3.137310982
18817,8.309453964,4.209815979,9.537182808,3.175865173
18818,8.101636887,4.152962208,9.295334816,3.052962303
18819,8.094291687,4.262042522,9.486628532,3.167621613
18820,8.008383751,4.282557011,9.633479118,3.284406185
18821,7.698086262,4.137294292,9.423472404,3.10388422
18822,8.28874588,4.200372219,9.503411293,3.16810894
18823,7.863966942,4.254285812,9.861153603,3.355865479
18824,7.874536037,4.192329884,9.707159996,3.289112568
18825,7.978228092,4.127536774,9.533291817,3.249222755
18826,7.821671963,4.340002537,9.776661873,3.241936207
18827,8.07508564,4.035731316,8.590766907,3.221674919
